index,period,org_code,attendances,breaches,performance
7509,2017-06-01,RWP,10313,2824,0.73
7511,2017-06-01,RLQ,4680,834,0.82
7513,2017-06-01,REM,7023,2935,0.58
7515,2017-06-01,RCF,5424,259,0.95
7516,2017-06-01,RBS,4738,189,0.96
7518,2017-06-01,RFF,7062,576,0.92
7519,2017-06-01,RXL,7262,2149,0.7
7521,2017-06-01,RMC,8793,1491,0.83
7523,2017-06-01,RAE,10979,1508,0.86
7526,2017-06-01,RWY,12361,985,0.92
7527,2017-06-01,RW3,12121,1617,0.87
7530,2017-06-01,RLN,7687,643,0.92
7533,2017-06-01,RJR,6075,775,0.87
7535,2017-06-01,RXP,11379,1259,0.89
7538,2017-06-01,RP5,11274,1071,0.91
7540,2017-06-01,RJN,4054,506,0.88
7542,2017-06-01,RXR,8653,2304,0.73
7544,2017-06-01,RR7,7246,358,0.95
7546,2017-06-01,RCD,4197,152,0.96
7549,2017-06-01,RWA,11408,817,0.93
7552,2017-06-01,RXN,5352,922,0.83
7555,2017-06-01,RR8,16700,1614,0.9
7561,2017-06-01,RBT,5838,437,0.93
7563,2017-06-01,RXF,20001,2480,0.88
7564,2017-06-01,RNL,7829,581,0.93
7565,2017-06-01,RVW,3723,126,0.97
7569,2017-06-01,RJL,11396,2219,0.81
7571,2017-06-01,RTF,8022,631,0.92
7573,2017-06-01,RW6,22845,4287,0.81
7577,2017-06-01,RQ6,7515,1890,0.75
7580,2017-06-01,RM3,8654,1408,0.84
7582,2017-06-01,RCU,4728,82,0.98
7583,2017-06-01,RHQ,9006,1174,0.87
7586,2017-06-01,RTR,10520,414,0.96
7588,2017-06-01,RE9,4943,170,0.97
7590,2017-06-01,RVY,6368,927,0.85
7592,2017-06-01,RBN,9094,1936,0.79
7594,2017-06-01,RWJ,8022,1177,0.85
7595,2017-06-01,RMP,7215,671,0.91
7596,2017-06-01,RTD,9749,658,0.93
7599,2017-06-01,RFR,6283,1296,0.79
7601,2017-06-01,RM2,8388,827,0.9
7602,2017-06-01,RTX,7570,1019,0.87
7604,2017-06-01,RWW,6909,1046,0.85
7607,2017-06-01,RBL,8023,1919,0.76
7611,2017-06-01,RRF,7737,1105,0.86
7612,2017-06-01,RCB,9358,1312,0.86
7614,2017-06-01,RTK,8464,1086,0.87
7620,2017-06-01,RXH,12618,1844,0.85
7623,2017-06-01,RXQ,7304,1027,0.86
7629,2017-06-01,RN7,8257,1096,0.87
7631,2017-06-01,RBD,3808,154,0.96
7633,2017-06-01,RVV,13201,3869,0.71
7635,2017-06-01,RXC,10050,1204,0.88
7637,2017-06-01,RDU,20339,1774,0.91
7639,2017-06-01,RTE,11850,2380,0.8
7640,2017-06-01,RN3,6239,1399,0.78
7642,2017-06-01,RN5,9556,1001,0.9
7645,2017-06-01,R1F,3834,978,0.74
7650,2017-06-01,RWF,12279,1091,0.91
7652,2017-06-01,RPA,9978,893,0.91
7653,2017-06-01,RVJ,7505,1566,0.79
7654,2017-06-01,RBZ,3831,520,0.86
7658,2017-06-01,RTH,11705,2316,0.8
7661,2017-06-01,RK9,8436,1164,0.86
7663,2017-06-01,RD3,5798,605,0.9
7665,2017-06-01,RHU,9616,2345,0.76
7669,2017-06-01,RHW,9565,460,0.95
7671,2017-06-01,REF,6379,1183,0.81
7673,2017-06-01,RH8,8244,600,0.93
7675,2017-06-01,RA2,6024,153,0.97
7676,2017-06-01,RD1,5876,651,0.89
7678,2017-06-01,RNZ,4002,184,0.95
7686,2017-06-01,RTP,8308,598,0.93
7688,2017-06-01,RBA,6005,380,0.94
7690,2017-06-01,RDZ,6617,615,0.91
7692,2017-06-01,RA9,6458,766,0.88
7694,2017-06-01,RHM,8547,1304,0.85
7696,2017-06-01,RA7,8851,1263,0.86
7698,2017-06-01,RYR,11971,799,0.93
7700,2017-06-01,RA3,4457,479,0.89
7704,2017-06-01,RA4,4151,99,0.98
7705,2017-05-01,RF4,21821,4312,0.8
7708,2017-05-01,R1H,29615,6075,0.79
7713,2017-05-01,RQM,17871,1960,0.89
7715,2017-05-01,RJ6,6439,967,0.85
7718,2017-05-01,RVR,13172,606,0.95
7720,2017-05-01,RJ1,12697,2202,0.83
7724,2017-05-01,RQX,10953,781,0.93
7726,2017-05-01,RYJ,9974,2204,0.78
7729,2017-05-01,RJZ,17830,3364,0.81
7732,2017-05-01,RAX,9376,1146,0.88
7734,2017-05-01,RJ2,18334,2525,0.86
7736,2017-05-01,R1K,12321,4442,0.64
7740,2017-05-01,RAP,15243,2490,0.84
7742,2017-05-01,RAL,19661,2251,0.89
7745,2017-05-01,RJ7,13709,1562,0.89
7748,2017-05-01,RAS,5857,1837,0.69
7752,2017-05-01,RRV,12313,1204,0.9
7755,2017-05-01,RKE,8699,566,0.93
7758,2017-05-01,RDD,12315,1042,0.92
7759,2017-05-01,RC1,6625,322,0.95
7761,2017-05-01,RQ3,5296,317,0.94
7762,2017-05-01,RJF,5676,704,0.88
7764,2017-05-01,RGT,9954,683,0.93
7766,2017-05-01,RFS,6972,752,0.89
7768,2017-05-01,RDE,7658,1536,0.8
7771,2017-05-01,RTG,11872,1759,0.85
7775,2017-05-01,RWH,8795,2064,0.77
7779,2017-05-01,RLT,6680,263,0.96
7782,2017-05-01,RR1,20133,3973,0.8
7785,2017-05-01,RGQ,7599,635,0.92
7787,2017-05-01,RGP,6580,314,0.95
7789,2017-05-01,RNQ,7661,1052,0.86
7793,2017-05-01,RC9,9186,144,0.98
7798,2017-05-01,RQ8,8184,1202,0.85
7800,2017-05-01,RD8,7877,1025,0.87
7803,2017-05-01,RM1,10299,887,0.91
7805,2017-05-01,RGN,12300,1994,0.84
7807,2017-05-01,RNS,9123,1494,0.84
7811,2017-05-01,RX1,15608,3437,0.78
7818,2017-05-01,RXK,15314,3510,0.77
7821,2017-05-01,RK5,8676,561,0.94
7823,2017-05-01,RXW,10732,2722,0.75
7827,2017-05-01,RJC,5672,349,0.94
7829,2017-05-01,RAJ,8733,721,0.92
7832,2017-05-01,RNA,9013,1208,0.87
7834,2017-05-01,RQW,8649,1897,0.78
7835,2017-05-01,RCX,5699,512,0.91
7836,2017-05-01,RL4,11858,1148,0.9
7838,2017-05-01,RWD,13237,3063,0.77
7839,2017-05-01,RRK,10122,1558,0.85
7840,2017-05-01,RKB,12090,3288,0.73
7843,2017-05-01,RWE,18691,4813,0.74
7845,2017-05-01,RJE,15618,4273,0.73
7848,2017-05-01,RBK,6453,1841,0.71
7851,2017-05-01,RWG,8003,1913,0.76
7853,2017-05-01,RGR,5971,319,0.95
7854,2017-05-01,RWP,10386,2813,0.73
7856,2017-05-01,RLQ,4747,912,0.81
7858,2017-05-01,REM,7422,3081,0.58
7860,2017-05-01,RCF,5764,361,0.94
7861,2017-05-01,RBS,5175,230,0.96
7863,2017-05-01,RFF,7334,651,0.91
7864,2017-05-01,RXL,7588,2541,0.67
7866,2017-05-01,RMC,9081,1384,0.85
7868,2017-05-01,RAE,12000,2175,0.82
7871,2017-05-01,RWY,13267,1975,0.85
7872,2017-05-01,RW3,12976,1667,0.87
7875,2017-05-01,RLN,8083,831,0.9
7878,2017-05-01,RJR,6438,1035,0.84
7880,2017-05-01,RXP,11592,1772,0.85
7883,2017-05-01,RP5,11430,1239,0.89
7885,2017-05-01,RJN,4238,617,0.85
7887,2017-05-01,RXR,9443,2646,0.72
7889,2017-05-01,RR7,7479,352,0.95
7891,2017-05-01,RCD,4364,229,0.95
7894,2017-05-01,RWA,11839,993,0.92
7897,2017-05-01,RXN,5895,1251,0.79
7900,2017-05-01,RR8,18560,2466,0.87
7906,2017-05-01,RBT,6203,736,0.88
7908,2017-05-01,RXF,20853,2793,0.87
7909,2017-05-01,RNL,7696,784,0.9
7910,2017-05-01,RVW,4003,242,0.94
7914,2017-05-01,RJL,11583,1933,0.83
7916,2017-05-01,RTF,8136,1199,0.85
7918,2017-05-01,RW6,23670,3700,0.84
7922,2017-05-01,RQ6,7951,2537,0.68
7925,2017-05-01,RM3,8810,1579,0.82
7927,2017-05-01,RCU,4983,92,0.98
7928,2017-05-01,RHQ,9498,1582,0.83
7931,2017-05-01,RTR,11022,678,0.94
7933,2017-05-01,RE9,5059,188,0.96
7935,2017-05-01,RVY,6720,967,0.86
7937,2017-05-01,RBN,9250,2181,0.76
7939,2017-05-01,RWJ,8414,1122,0.87
7940,2017-05-01,RMP,7695,1195,0.84
7941,2017-05-01,RTD,10983,1177,0.89
7944,2017-05-01,RFR,6441,1278,0.8
7946,2017-05-01,RM2,8569,632,0.93
7947,2017-05-01,RTX,7821,1336,0.83
7949,2017-05-01,RWW,7119,797,0.89
7952,2017-05-01,RBL,8270,2120,0.74
7956,2017-05-01,RRF,7706,716,0.91
7957,2017-05-01,RCB,9531,1958,0.79
7959,2017-05-01,RTK,8725,1186,0.86
7965,2017-05-01,RXH,12891,1692,0.87
7968,2017-05-01,RXQ,7646,1049,0.86
7974,2017-05-01,RN7,8898,1583,0.82
7976,2017-05-01,RBD,3854,130,0.97
7978,2017-05-01,RVV,13208,4250,0.68
7980,2017-05-01,RXC,10063,1874,0.81
7982,2017-05-01,RDU,21147,2074,0.9
7984,2017-05-01,RTE,11764,2357,0.8
7985,2017-05-01,RN3,6362,874,0.86
7987,2017-05-01,RN5,9400,523,0.94
7990,2017-05-01,R1F,3778,1017,0.73
7994,2017-05-01,RWF,12489,1908,0.85
7996,2017-05-01,RPA,10184,1250,0.88
7997,2017-05-01,RVJ,7734,1640,0.79
7998,2017-05-01,RBZ,3903,718,0.82
8002,2017-05-01,RTH,11995,1861,0.84
8005,2017-05-01,RK9,8744,1438,0.84
8007,2017-05-01,RD3,5898,551,0.91
8009,2017-05-01,RHU,9647,3165,0.67
8013,2017-05-01,RHW,9862,1130,0.89
8015,2017-05-01,REF,6625,1285,0.81
8017,2017-05-01,RH8,8707,688,0.92
8019,2017-05-01,RA2,6080,136,0.98
8020,2017-05-01,RD1,6497,1425,0.78
8022,2017-05-01,RNZ,4031,297,0.93
8030,2017-05-01,RTP,8602,640,0.93
8032,2017-05-01,RBA,5930,323,0.95
8034,2017-05-01,RDZ,6878,523,0.92
8036,2017-05-01,RA9,6536,971,0.85
8038,2017-05-01,RHM,8876,1289,0.85
8040,2017-05-01,RA7,9458,1742,0.82
8042,2017-05-01,RYR,12096,621,0.95
8044,2017-05-01,RA3,4786,429,0.91
8048,2017-05-01,RA4,4107,52,0.99
8049,2017-04-01,RF4,19889,3172,0.84
8052,2017-04-01,R1H,27834,6125,0.78
8057,2017-04-01,RQM,15957,1309,0.92
8059,2017-04-01,RJ6,6268,1257,0.8
8062,2017-04-01,RVR,11961,591,0.95
8064,2017-04-01,RJ1,11804,1930,0.84
8068,2017-04-01,RQX,10100,582,0.94
8070,2017-04-01,RYJ,9379,2322,0.75
8073,2017-04-01,RJZ,16681,3277,0.8
8076,2017-04-01,RAX,8406,888,0.89
8078,2017-04-01,RJ2,16763,2167,0.87
8080,2017-04-01,R1K,11492,4374,0.62
8084,2017-04-01,RAP,14111,2487,0.82
8086,2017-04-01,RAL,18379,2666,0.85
8089,2017-04-01,RJ7,12834,1353,0.89
8092,2017-04-01,RAS,5331,1739,0.67
8096,2017-04-01,RRV,10925,998,0.91
8099,2017-04-01,RKE,8285,734,0.91
8102,2017-04-01,RDD,11249,886,0.92
8103,2017-04-01,RC1,6048,301,0.95
8105,2017-04-01,RQ3,4964,250,0.95
8106,2017-04-01,RJF,5241,364,0.93
8108,2017-04-01,RGT,9373,327,0.97
8110,2017-04-01,RFS,7495,674,0.91
8112,2017-04-01,RDE,7234,1525,0.79
8115,2017-04-01,RTG,11051,1759,0.84
8119,2017-04-01,RWH,8585,1400,0.84
8123,2017-04-01,RLT,6653,460,0.93
8126,2017-04-01,RR1,18492,2908,0.84
8129,2017-04-01,RGQ,7215,494,0.93
8131,2017-04-01,RGP,6532,437,0.93
8133,2017-04-01,RNQ,7108,1142,0.84
8137,2017-04-01,RC9,8413,152,0.98
8142,2017-04-01,RQ8,7671,775,0.9
8144,2017-04-01,RD8,7280,828,0.89
8147,2017-04-01,RM1,9539,1047,0.89
8149,2017-04-01,RGN,11378,1482,0.87
8151,2017-04-01,RNS,8578,1199,0.86
8155,2017-04-01,RX1,14170,2774,0.8
8162,2017-04-01,RXK,13837,2765,0.8
8165,2017-04-01,RK5,8129,470,0.94
8167,2017-04-01,RXW,9942,1786,0.82
8171,2017-04-01,RJC,5402,260,0.95
8173,2017-04-01,RAJ,8057,379,0.95
8176,2017-04-01,RNA,8597,1295,0.85
8178,2017-04-01,RQW,8164,1714,0.79
8179,2017-04-01,RCX,5270,458,0.91
8180,2017-04-01,RL4,11072,1400,0.87
8182,2017-04-01,RWD,12538,2230,0.82
8183,2017-04-01,RRK,9427,1632,0.83
8184,2017-04-01,RKB,11589,2309,0.8
8187,2017-04-01,RWE,13254,3495,0.74
8190,2017-04-01,RJE,14366,2942,0.8
8193,2017-04-01,RBK,6009,1366,0.77
8196,2017-04-01,RWG,7580,2648,0.65
8198,2017-04-01,RGR,5578,268,0.95
8199,2017-04-01,RWP,10048,2904,0.71
8201,2017-04-01,RLQ,4515,619,0.86
8203,2017-04-01,REM,6981,1904,0.73
8205,2017-04-01,RCF,5318,358,0.93
8206,2017-04-01,RBS,4744,172,0.96
8208,2017-04-01,RFF,6841,750,0.89
8209,2017-04-01,RXL,7141,1869,0.74
8211,2017-04-01,RMC,8222,1625,0.8
8213,2017-04-01,RAE,11105,1396,0.87
8216,2017-04-01,RWY,12396,609,0.95
8217,2017-04-01,RW3,12255,1561,0.87
8220,2017-04-01,RLN,7374,613,0.92
8223,2017-04-01,RJR,5720,752,0.87
8225,2017-04-01,RXP,10572,955,0.91
8228,2017-04-01,RP5,10535,1273,0.88
8230,2017-04-01,RJN,3937,934,0.76
8232,2017-04-01,RXR,8959,2627,0.71
8234,2017-04-01,RR7,7288,343,0.95
8236,2017-04-01,RCD,4029,120,0.97
8239,2017-04-01,RWA,11106,767,0.93
8242,2017-04-01,RXN,5639,1065,0.81
8245,2017-04-01,RR8,17276,1618,0.91
8251,2017-04-01,RBT,5587,473,0.92
8253,2017-04-01,RXF,19544,1674,0.91
8254,2017-04-01,RNL,7726,760,0.9
8255,2017-04-01,RVW,3955,241,0.94
8259,2017-04-01,RJL,11262,2677,0.76
8261,2017-04-01,RTF,8081,1276,0.84
8263,2017-04-01,RW6,21960,4821,0.78
8267,2017-04-01,RQ6,7446,1739,0.77
8270,2017-04-01,RM3,8362,842,0.9
8272,2017-04-01,RCU,4546,138,0.97
8273,2017-04-01,RHQ,8920,1406,0.84
8276,2017-04-01,RTR,10083,345,0.97
8278,2017-04-01,RE9,4827,151,0.97
8280,2017-04-01,RVY,6177,978,0.84
8282,2017-04-01,RBN,8345,1500,0.82
8284,2017-04-01,RWJ,7740,1139,0.85
8285,2017-04-01,RMP,6965,1278,0.82
8286,2017-04-01,RTD,9993,790,0.92
8289,2017-04-01,RFR,6039,1348,0.78
8291,2017-04-01,RM2,8070,432,0.95
8292,2017-04-01,RTX,7321,1256,0.83
8294,2017-04-01,RWW,6619,893,0.87
8297,2017-04-01,RBL,7987,1808,0.77
8301,2017-04-01,RRF,7250,532,0.93
8302,2017-04-01,RCB,8903,1124,0.87
8304,2017-04-01,RTK,7911,1097,0.86
8310,2017-04-01,RXH,12128,1939,0.84
8313,2017-04-01,RXQ,6910,1056,0.85
8319,2017-04-01,RN7,8252,1362,0.83
8321,2017-04-01,RBD,3721,108,0.97
8323,2017-04-01,RVV,12384,3945,0.68
8325,2017-04-01,RXC,9572,1904,0.8
8327,2017-04-01,RDU,19209,1480,0.92
8329,2017-04-01,RTE,11096,1903,0.83
8330,2017-04-01,RN3,5846,1484,0.75
8332,2017-04-01,RN5,8833,442,0.95
8335,2017-04-01,R1F,3901,694,0.82
8339,2017-04-01,RWF,11621,1754,0.85
8341,2017-04-01,RPA,9654,1856,0.81
8342,2017-04-01,RVJ,7413,1021,0.86
8343,2017-04-01,RBZ,3790,664,0.82
8347,2017-04-01,RTH,10698,1358,0.87
8350,2017-04-01,RK9,8291,1401,0.83
8352,2017-04-01,RD3,5615,348,0.94
8354,2017-04-01,RHU,9314,2518,0.73
8358,2017-04-01,RHW,9280,705,0.92
8360,2017-04-01,REF,6163,1436,0.77
8362,2017-04-01,RH8,8066,723,0.91
8364,2017-04-01,RA2,5690,133,0.98
8365,2017-04-01,RD1,6056,807,0.87
8367,2017-04-01,RNZ,3839,205,0.95
8375,2017-04-01,RTP,7980,564,0.93
8377,2017-04-01,RBA,5750,255,0.96
8379,2017-04-01,RDZ,6348,353,0.94
8381,2017-04-01,RA9,6147,515,0.92
8383,2017-04-01,RHM,8253,1002,0.88
8385,2017-04-01,RA7,8787,1803,0.79
8387,2017-04-01,RYR,11578,636,0.95
8389,2017-04-01,RA3,4633,808,0.83
8393,2017-04-01,RA4,3826,71,0.98
8394,2019-03-01,RF4,15994,4618,0.71
8397,2019-03-01,R1H,27950,7262,0.74
8403,2019-03-01,RQM,19746,1116,0.94
8405,2019-03-01,RJ6,7456,2972,0.6
8408,2019-03-01,RVR,13280,2006,0.85
8411,2019-03-01,RJ1,14828,2777,0.81
8415,2019-03-01,RQX,10967,641,0.94
8417,2019-03-01,RYJ,10480,2664,0.75
8420,2019-03-01,RJZ,17193,5908,0.66
8423,2019-03-01,RAX,10266,1367,0.87
8425,2019-03-01,RJ2,14307,3633,0.75
8427,2019-03-01,R1K,12753,3178,0.75
8431,2019-03-01,RAP,8955,1798,0.8
8434,2019-03-01,RAL,21438,3497,0.84
8436,2019-03-01,RJ7,14111,2638,0.81
8438,2019-03-01,RAS,6092,2525,0.59
8442,2019-03-01,RRV,12678,2536,0.8
8444,2019-03-01,RKE,9720,1306,0.87
8447,2019-03-01,RDD,11905,516,0.96
8448,2019-03-01,RC1,6537,1254,0.81
8451,2019-03-01,RQ3,5741,927,0.84
8452,2019-03-01,RGT,10987,2361,0.79
8454,2019-03-01,RFS,6229,904,0.85
8460,2019-03-01,RWH,9894,2706,0.73
8462,2019-03-01,RDE,16965,1670,0.9
8466,2019-03-01,RLT,7690,1219,0.84
8469,2019-03-01,RGP,6482,1123,0.83
8471,2019-03-01,RNQ,8077,1464,0.82
8475,2019-03-01,RC9,9395,326,0.97
8480,2019-03-01,RQ8,8950,2004,0.78
8482,2019-03-01,RD8,7714,973,0.87
8484,2019-03-01,RM1,9798,3721,0.62
8486,2019-03-01,RGN,13291,3528,0.73
8488,2019-03-01,RNS,9296,2359,0.75
8493,2019-03-01,RX1,16532,6610,0.6
8500,2019-03-01,RXK,14139,2626,0.81
8503,2019-03-01,RK5,9373,901,0.9
8505,2019-03-01,RXW,9935,3264,0.67
8510,2019-03-01,RJC,6316,274,0.96
8512,2019-03-01,RAJ,7142,1533,0.79
8515,2019-03-01,RNA,9593,3209,0.67
8517,2019-03-01,RQW,9367,2604,0.72
8518,2019-03-01,RCX,5984,1079,0.82
8519,2019-03-01,RL4,12471,1819,0.85
8521,2019-03-01,RWD,12304,4208,0.66
8523,2019-03-01,RRK,32017,10670,0.67
8525,2019-03-01,RKB,13331,3956,0.7
8528,2019-03-01,RTG,18481,5358,0.71
8530,2019-03-01,RWE,21059,5675,0.73
8532,2019-03-01,RJE,15539,4077,0.74
8535,2019-03-01,RBK,7046,2284,0.68
8538,2019-03-01,RWG,9048,3191,0.65
8540,2019-03-01,RGR,6235,712,0.89
8542,2019-03-01,RWP,10964,3749,0.66
8544,2019-03-01,RLQ,5294,791,0.85
8545,2019-03-01,REM,7834,2087,0.73
8547,2019-03-01,RCF,5083,722,0.86
8550,2019-03-01,RBS,5697,247,0.96
8551,2019-03-01,RFF,8612,341,0.96
8552,2019-03-01,RXL,6565,2044,0.69
8554,2019-03-01,RMC,9408,1567,0.83
8556,2019-03-01,RAE,10698,3438,0.68
8560,2019-03-01,RWY,13186,731,0.94
8561,2019-03-01,RLN,8865,1981,0.78
8564,2019-03-01,RJR,6346,1050,0.83
8566,2019-03-01,RXP,12487,1763,0.86
8568,2019-03-01,RP5,12391,1032,0.92
8572,2019-03-01,RJN,4099,911,0.78
8574,2019-03-01,RXR,9801,2915,0.7
8577,2019-03-01,RR7,7957,684,0.91
8580,2019-03-01,RCD,4303,184,0.96
8582,2019-03-01,RWA,11914,2305,0.81
8584,2019-03-01,RXN,4591,2342,0.49
8586,2019-03-01,RR8,17435,2258,0.87
8589,2019-03-01,R0A,22685,5335,0.76
8593,2019-03-01,RBT,6063,1571,0.74
8595,2019-03-01,RXF,17989,2574,0.86
8599,2019-03-01,RNL,8002,1245,0.84
8601,2019-03-01,RVW,3784,319,0.92
8605,2019-03-01,RJL,12824,2290,0.82
8606,2019-03-01,RTF,9079,795,0.91
8610,2019-03-01,RW6,23649,5360,0.77
8614,2019-03-01,RQ6,9839,3082,0.69
8617,2019-03-01,RM3,9286,1537,0.83
8619,2019-03-01,RCU,5082,125,0.98
8621,2019-03-01,RHQ,9312,2513,0.73
8625,2019-03-01,RTR,11020,539,0.95
8627,2019-03-01,RE9,5353,428,0.92
8629,2019-03-01,RVY,7487,1655,0.78
8631,2019-03-01,RBN,10021,2746,0.73
8632,2019-03-01,RWJ,8676,1651,0.81
8633,2019-03-01,RMP,7750,1570,0.8
8635,2019-03-01,RTD,10892,754,0.93
8638,2019-03-01,RFR,8600,1362,0.84
8640,2019-03-01,RTX,8038,1838,0.77
8643,2019-03-01,RWW,6785,1900,0.72
8646,2019-03-01,RBL,7785,2590,0.67
8649,2019-03-01,RRF,7521,1787,0.76
8651,2019-03-01,RCB,10509,2757,0.74
8653,2019-03-01,RTK,9573,2407,0.75
8658,2019-03-01,RXH,14085,3035,0.78
8661,2019-03-01,RXQ,6968,1780,0.74
8664,2019-03-01,RN7,9680,1751,0.82
8667,2019-03-01,RVV,15559,4202,0.73
8669,2019-03-01,RXC,10478,785,0.93
8673,2019-03-01,RDU,20727,3456,0.83
8674,2019-03-01,RN5,10179,1311,0.87
8678,2019-03-01,R1F,3791,746,0.8
8681,2019-03-01,RWF,13807,694,0.95
8683,2019-03-01,RPA,7886,2671,0.66
8686,2019-03-01,RTH,12257,2030,0.83
8689,2019-03-01,RHU,10229,4179,0.59
8693,2019-03-01,RHW,9630,1109,0.88
8696,2019-03-01,RA2,6548,908,0.86
8700,2019-03-01,RTP,8690,598,0.93
8703,2019-03-01,RHM,9363,2372,0.75
8706,2019-03-01,RYR,12742,655,0.95
8711,2019-03-01,RBD,4065,701,0.83
8715,2019-03-01,RTE,13245,1705,0.87
8716,2019-03-01,RN3,7314,2091,0.71
8718,2019-03-01,RVJ,8224,2130,0.74
8719,2019-03-01,RBZ,3925,803,0.8
8723,2019-03-01,RD3,5902,916,0.84
8725,2019-03-01,REF,6565,1684,0.74
8727,2019-03-01,RH8,8336,1042,0.88
8729,2019-03-01,RD1,6590,1631,0.75
8731,2019-03-01,RNZ,4263,482,0.89
8736,2019-03-01,RBA,6327,962,0.85
8738,2019-03-01,RDZ,6677,311,0.95
8741,2019-03-01,RA9,6385,1797,0.72
8743,2019-03-01,RA7,10482,2279,0.78
8745,2019-03-01,RK9,8817,2563,0.71
8748,2019-03-01,RA3,4165,709,0.83
8751,2019-03-01,RA4,4948,159,0.97
8752,2019-02-01,RF4,14569,6140,0.58
8755,2019-02-01,R1H,25261,6926,0.73
8761,2019-02-01,RQM,18296,1774,0.9
8763,2019-02-01,RJ6,6670,2453,0.63
8766,2019-02-01,RVR,11555,1645,0.86
8769,2019-02-01,RJ1,13480,2376,0.82
8773,2019-02-01,RQX,9955,802,0.92
8775,2019-02-01,RYJ,9519,2611,0.73
8778,2019-02-01,RJZ,15245,6085,0.6
8781,2019-02-01,RAX,9466,1399,0.85
8783,2019-02-01,RJ2,13242,3891,0.71
8785,2019-02-01,R1K,11846,3424,0.71
8789,2019-02-01,RAP,8919,2176,0.76
8792,2019-02-01,RAL,19632,3716,0.81
8794,2019-02-01,RJ7,12964,2541,0.8
8796,2019-02-01,RAS,5594,2387,0.57
8800,2019-02-01,RRV,11637,2036,0.83
8802,2019-02-01,RKE,8868,1322,0.85
8805,2019-02-01,RDD,10802,1137,0.89
8806,2019-02-01,RC1,5991,968,0.84
8809,2019-02-01,RQ3,4780,886,0.81
8810,2019-02-01,RGT,9930,2512,0.75
8812,2019-02-01,RFS,5489,978,0.82
8818,2019-02-01,RWH,8862,2471,0.72
8820,2019-02-01,RDE,15326,1975,0.87
8824,2019-02-01,RLT,6948,1370,0.8
8827,2019-02-01,RGP,5441,1188,0.78
8829,2019-02-01,RNQ,7384,1950,0.74
8833,2019-02-01,RC9,8289,310,0.96
8838,2019-02-01,RQ8,7935,1734,0.78
8840,2019-02-01,RD8,6639,1372,0.79
8842,2019-02-01,RM1,8745,3533,0.6
8844,2019-02-01,RGN,12285,3521,0.71
8846,2019-02-01,RNS,8298,2211,0.73
8851,2019-02-01,RX1,14896,6707,0.55
8858,2019-02-01,RXK,12929,2991,0.77
8861,2019-02-01,RK5,8371,1123,0.87
8863,2019-02-01,RXW,8797,3602,0.59
8868,2019-02-01,RJC,5696,590,0.9
8870,2019-02-01,RAJ,6296,1521,0.76
8873,2019-02-01,RNA,8277,2680,0.68
8875,2019-02-01,RQW,8487,3347,0.61
8876,2019-02-01,RCX,5311,1203,0.77
8877,2019-02-01,RL4,11199,2093,0.81
8879,2019-02-01,RWD,10934,4660,0.57
8881,2019-02-01,RRK,28898,11376,0.61
8883,2019-02-01,RKB,11924,3860,0.68
8886,2019-02-01,RTG,16520,5015,0.7
8888,2019-02-01,RWE,18472,4762,0.74
8890,2019-02-01,RJE,14252,4000,0.72
8893,2019-02-01,RBK,6256,1875,0.7
8896,2019-02-01,RWG,8109,3282,0.6
8898,2019-02-01,RGR,5296,690,0.87
8900,2019-02-01,RWP,9717,3863,0.6
8902,2019-02-01,RLQ,4661,1149,0.75
8903,2019-02-01,REM,7431,1978,0.73
8905,2019-02-01,RCF,4671,612,0.87
8908,2019-02-01,RBS,5059,474,0.91
8909,2019-02-01,RFF,7876,563,0.93
8910,2019-02-01,RXL,5854,2519,0.57
8912,2019-02-01,RMC,8568,2012,0.77
8914,2019-02-01,RAE,9436,2809,0.7
8918,2019-02-01,RWY,11562,1207,0.9
8919,2019-02-01,RLN,8182,1980,0.76
8922,2019-02-01,RJR,5401,1118,0.79
8924,2019-02-01,RXP,11096,2425,0.78
8926,2019-02-01,RP5,10877,1201,0.89
8930,2019-02-01,RJN,3679,859,0.77
8932,2019-02-01,RXR,8976,2956,0.67
8935,2019-02-01,RR7,7116,761,0.89
8938,2019-02-01,RCD,3859,295,0.92
8940,2019-02-01,RWA,10559,2807,0.73
8942,2019-02-01,RXN,4193,2102,0.5
8944,2019-02-01,RR8,15726,3448,0.78
8947,2019-02-01,R0A,20562,5537,0.73
8951,2019-02-01,RBT,5402,1343,0.75
8953,2019-02-01,RXF,16355,3468,0.79
8957,2019-02-01,RNL,7258,1374,0.81
8959,2019-02-01,RVW,3669,612,0.83
8963,2019-02-01,RJL,11228,2512,0.78
8964,2019-02-01,RTF,8365,1025,0.88
8968,2019-02-01,RW6,21628,6024,0.72
8972,2019-02-01,RQ6,8804,2741,0.69
8975,2019-02-01,RM3,8361,2341,0.72
8977,2019-02-01,RCU,4667,157,0.97
8979,2019-02-01,RHQ,8393,2444,0.71
8983,2019-02-01,RTR,10311,1122,0.89
8985,2019-02-01,RE9,4870,415,0.91
8987,2019-02-01,RVY,6637,1337,0.8
8989,2019-02-01,RBN,9186,2734,0.7
8990,2019-02-01,RWJ,7094,2140,0.7
8992,2019-02-01,RMP,6944,1355,0.8
8994,2019-02-01,RTD,9905,1312,0.87
8997,2019-02-01,RFR,7905,1838,0.77
8999,2019-02-01,RTX,7121,1747,0.75
9002,2019-02-01,RWW,6169,2031,0.67
